,loss,accuracy,val_loss,val_accuracy,time_history
0,3.0322721004486084,0.3807136118412018,1.929160714149475,0.6408898234367371,297.71529603004456
1,1.45542573928833,0.7322761416435242,1.1857012510299683,0.7658898234367371,290.8444592952728
2,0.8734545707702637,0.8428171873092651,0.8543043732643127,0.8315678238868713,290.46860814094543
3,0.5536367297172546,0.9106809496879578,0.5976080298423767,0.8728813529014587,290.81577801704407
4,0.3773617446422577,0.9465951323509216,0.48121073842048645,0.9004237055778503,290.4635467529297
5,0.25105535984039307,0.9678171873092651,0.412495493888855,0.9173728823661804,290.67469358444214
6,0.17554418742656708,0.9827425479888916,0.3563839793205261,0.9332627058029175,290.6632733345032
7,0.1278858631849289,0.9902052283287048,0.315825879573822,0.9279661178588867,291.5064754486084
8,0.0930623710155487,0.9934701323509216,0.31354621052742004,0.9205508232116699,290.42918395996094
9,0.06471951305866241,0.9975513219833374,0.25717273354530334,0.9353813529014587,290.4210503101349
