,loss,accuracy,val_loss,val_accuracy,time_history
0,2.6423163414001465,0.3264925479888916,1.7697854042053223,0.5105932354927063,307.39211797714233
1,1.3603134155273438,0.6106576323509216,1.279544472694397,0.6355932354927063,293.63491225242615
2,0.9162889122962952,0.7341417670249939,0.9007474780082703,0.7478813529014587,293.8670189380646
3,0.6389344334602356,0.8101679086685181,0.6903610229492188,0.7891949415206909,294.1068379878998
4,0.483659952878952,0.8517957329750061,0.5719828009605408,0.8283898234367371,293.42183685302734
5,0.37380459904670715,0.8888759613037109,0.5427241325378418,0.8389830589294434,293.908597946167
6,0.2872110605239868,0.9105643630027771,0.5036253929138184,0.8569915294647217,292.9535264968872
7,0.25798019766807556,0.921875,0.48264116048812866,0.866525411605835,292.8123381137848
8,0.20231519639492035,0.9357509613037109,0.4642294645309448,0.867584764957428,294.332013130188
9,0.17895403504371643,0.9463619589805603,0.3835502862930298,0.9025423526763916,292.6667709350586
