,loss,accuracy,val_loss,val_accuracy,time_history
0,2.582510471343994,0.46805036067962646,1.4755938053131104,0.7044491767883301,297.7662239074707
1,1.022330403327942,0.7962920069694519,0.8643725514411926,0.8305084705352783,290.8061590194702
2,0.5448301434516907,0.9054337739944458,0.5600667595863342,0.8866525292396545,291.1879770755768
3,0.2974243760108948,0.9565065503120422,0.4305703938007355,0.9088982939720154,291.21764039993286
4,0.17006917297840118,0.9812266826629639,0.3474701941013336,0.930084764957428,290.84911847114563
5,0.0907641127705574,0.9949859976768494,0.2884078919887543,0.9364407062530518,291.35794019699097
6,0.050032150000333786,0.9995335936546326,0.25380370020866394,0.944915235042572,290.8190586566925
7,0.03352944180369377,0.9996501803398132,0.21743357181549072,0.9523305296897888,291.6491515636444
8,0.020424872636795044,1.0,0.2056237906217575,0.9480932354927063,292.0966942310333
9,0.011833096854388714,1.0,0.18816332519054413,0.9597457647323608,291.16298508644104
