,loss,accuracy,val_loss,val_accuracy,time_history
0,2.6312096118927,0.34060168266296387,1.6683353185653687,0.5317796468734741,301.4430503845215
1,1.3516970872879028,0.6167210936546326,1.1543976068496704,0.6588982939720154,292.6711869239807
2,0.8982036113739014,0.735541045665741,0.9812641739845276,0.7033898234367371,293.2419774532318
3,0.6507264375686646,0.8041045069694519,0.7379612922668457,0.7849576473236084,293.48471236228943
4,0.4472096562385559,0.866021454334259,0.684563398361206,0.7860169410705566,293.93091773986816
5,0.336995929479599,0.8979710936546326,0.5724588632583618,0.8347457647323608,293.98805689811707
6,0.2588319182395935,0.9219915866851807,0.650457501411438,0.8114407062530518,292.7960047721863
7,0.2376060038805008,0.9260727763175964,0.5148993134498596,0.8400423526763916,291.7670028209686
8,0.22077378630638123,0.9338852763175964,0.5093885660171509,0.8569915294647217,293.1011438369751
9,0.20845362544059753,0.934934675693512,0.40593960881233215,0.8845338821411133,293.1411597728729
