,loss,accuracy,val_loss,val_accuracy,time_history
0,2.577679395675659,0.463386207818985,1.4005926847457886,0.7037814855575562,295.6933319568634
1,1.0113331079483032,0.7932602763175964,0.8821258544921875,0.793067216873169,289.5259711742401
2,0.5278528928756714,0.8993703126907349,0.5994401574134827,0.868697464466095,289.61686515808105
3,0.2911677360534668,0.9527751803398132,0.4552139937877655,0.8970588445663452,289.40007042884827
4,0.178286612033844,0.9742304086685181,0.3881523609161377,0.8970588445663452,289.52026867866516
5,0.10606446117162704,0.9886893630027771,0.3922697901725769,0.9023109078407288,289.28434920310974
6,0.06750230491161346,0.9946361780166626,0.3343259394168854,0.9086134433746338,289.1701719760895
7,0.056086596101522446,0.9956856369972229,0.3359784781932831,0.9170168042182922,289.2172589302063
8,0.04460115358233452,0.9968516826629639,0.3730054199695587,0.9107142686843872,289.29466104507446
9,0.023025639355182648,0.9996501803398132,0.28033673763275146,0.9222689270973206,289.63762760162354
