,loss,accuracy,val_loss,val_accuracy,time_history
0,1.6659245491027832,0.6020289063453674,0.7799868583679199,0.776260495185852,297.16862082481384
1,0.5251777172088623,0.8499300479888916,0.6039327383041382,0.8392857313156128,291.4503915309906
2,0.3816254734992981,0.8884094953536987,0.7755804061889648,0.8203781247138977,291.3018960952759
3,0.3270817101001739,0.9083488583564758,0.5896533727645874,0.8718487620353699,291.1124806404114
4,0.2779631614685058,0.9231576323509216,0.6594676375389099,0.8644958138465881,290.7672607898712
5,0.2433822751045227,0.9381996393203736,0.5805889964103699,0.8991596698760986,291.1981112957001
6,0.2083930224180221,0.9436800479888916,0.9326958656311036,0.8497899174690247,291.16249680519104
7,0.2546884417533874,0.9350513219833374,0.6993392705917358,0.8823529481887817,291.29525685310364
8,0.1719345152378082,0.9570895433425904,0.5136470794677734,0.9149159789085388,291.3153462409973
9,0.1649159491062164,0.9594216346740724,1.032174587249756,0.8792017102241516,291.558385848999
