,loss,accuracy,val_loss,val_accuracy,time_history
0,1.80555522441864,0.5776585936546326,1.012202501296997,0.7142857313156128,301.16274642944336
1,0.5951274037361145,0.8298740386962891,0.6818163394927979,0.8245798349380493,294.45912289619446
2,0.4037205278873443,0.8804804086685181,0.6518470644950867,0.8350840210914612,294.56356024742126
3,0.3628060221672058,0.8930736780166626,0.737312912940979,0.8508403301239014,294.1427273750305
4,0.2734493613243103,0.9263059496879578,0.4245570003986358,0.9107142686843872,294.3581030368805
5,0.2641673386096954,0.929104506969452,0.7752883434295654,0.8613445162773132,294.3419885635376
6,0.2172304540872573,0.9426305890083312,0.6062259078025818,0.8928571343421936,294.7595646381378
7,0.2197048366069793,0.942980408668518,0.5650562047958374,0.901260495185852,294.3861241340637
8,0.1908382028341293,0.9526585936546326,0.4584709703922272,0.9264705777168274,294.1706426143646
9,0.21674744784832,0.9470615386962892,0.7489773631095886,0.8771008253097534,294.75700330734253
