,loss,accuracy,val_loss,val_accuracy,time_history
0,1.7098655700683594,0.5880363583564758,0.815071165561676,0.7722457647323608,304.770183801651
1,0.5030900835990906,0.84864741563797,0.4345971345901489,0.8686440587043762,297.57016468048096
2,0.3118705451488495,0.9053171873092652,0.5786902904510498,0.8336864113807678,297.59432649612427
3,0.2083211243152618,0.9365671873092652,0.475992202758789,0.8908898234367371,297.42497301101685
4,0.2082110196352005,0.937266767024994,0.6632497310638428,0.8432203531265259,297.6126289367676
5,0.1656468212604522,0.94822758436203,0.4008356928825378,0.9088982939720154,297.38312435150146
6,0.1010306626558303,0.9684001803398132,0.4637938439846039,0.8919491767883301,297.8709816932678
7,0.1699559837579727,0.9521921873092652,0.4851599037647247,0.8919491767883301,297.95009326934814
8,0.1432365924119949,0.9604710936546326,0.4638774394989013,0.883474588394165,297.43460607528687
9,0.0846034958958625,0.9741138219833374,0.4202097952365875,0.9184321761131288,297.5766067504883
