,loss,accuracy,val_loss,val_accuracy,time_history
0,1.7926985025405884,0.6054104566574097,0.8981658220291138,0.7510592937469482,302.2750165462494
1,0.5508402585983276,0.8475979566574097,0.5510568618774414,0.8389830589294434,615.9930236339569
2,0.3407002389431,0.903917908668518,0.444074273109436,0.883474588394165,304.1424508094788
3,0.2868468165397644,0.9173274040222168,0.5826278328895569,0.8697034120559692,296.53427386283875
4,0.2759894132614136,0.9235074520111084,0.6023514866828918,0.882415235042572,295.9767441749573
5,0.2459568232297897,0.9331856369972228,0.6930898427963257,0.875,295.9747145175934
6,0.2237747311592102,0.9420475959777832,0.8777021765708923,0.8580508232116699,296.1334934234619
7,0.33152636885643,0.9282882213592528,0.681699275970459,0.8855932354927063,296.266859292984
8,0.1946031302213668,0.9521921873092652,0.614033579826355,0.9046609997749328,295.9301781654358
9,0.1971233338117599,0.9546408653259276,0.7184579968452454,0.8951271176338196,295.98536348342896
