,loss,accuracy,val_loss,val_accuracy,time_history
0,2.310144424438477,0.5616837739944458,0.8949746489524841,0.7657563090324402,302.93850564956665
1,0.7973880767822266,0.8055037260055542,1.1639289855957031,0.7636554837226868,295.7396764755249
2,0.6534406542778015,0.8500466346740723,0.9906927943229676,0.8098739385604858,296.20014691352844
3,0.5867115259170532,0.8746501803398132,1.0553125143051147,0.8224790096282959,295.83107686042786
4,0.5811492800712585,0.8881763219833374,1.1549240350723269,0.8277310729026794,295.9863529205322
5,0.5379848480224609,0.8976212739944458,1.3720523118972778,0.8560924530029297,295.91978907585144
6,0.4675216674804687,0.9188432693481444,0.8474186062812805,0.8844537734985352,295.35273838043213
7,0.4059133231639862,0.9327192306518556,1.0323941707611084,0.8876050710678101,295.3893246650696
8,0.4392271935939789,0.9300373196601868,1.4414294958114624,0.8560924530029297,295.111359834671
9,0.354949414730072,0.9460121393203736,1.186885952949524,0.8855041861534119,295.18758511543274
