,loss,accuracy,val_loss,val_accuracy,time_history
0,1.6814998388290403,0.5988805890083313,0.8123608827590942,0.7689075469970703,297.2504415512085
1,0.5532453656196594,0.8421175479888916,0.8244175910949707,0.7941176295280457,290.9429271221161
2,0.3562794327735901,0.8989039063453674,0.6786824464797974,0.8308823704719543,290.9760036468506
3,0.342550128698349,0.9008861780166626,0.7218133807182312,0.8371848464012146,291.3335075378418
4,0.2317764312028885,0.9335354566574096,0.7006756663322449,0.8697478771209717,291.0456295013428
5,0.2344188094139099,0.9355177283287048,0.6009001731872559,0.8855041861534119,291.32472109794617
6,0.2454580962657928,0.9399486780166626,0.883691668510437,0.855042040348053,290.97006726264954
7,0.1905400902032852,0.9535914063453674,0.6102542877197266,0.894957959651947,291.3335647583008
8,0.2078374326229095,0.9498600959777832,0.5989485383033752,0.9075630307197572,291.1365077495575
9,0.2081737518310547,0.9551072716712952,0.590666651725769,0.911764681339264,290.994884967804
