,loss,accuracy,val_loss,val_accuracy,time_history
0,1.5876312255859375,0.6126399040222168,0.8087043762207031,0.7637711763381958,301.4385554790497
1,0.4590324759483337,0.8650886416435242,0.5889173746109009,0.8283898234367371,295.9233877658844
2,0.2623212337493896,0.921641767024994,0.4756750762462616,0.8622881174087524,296.18009996414185
3,0.1771823465824127,0.9442630410194396,0.3475028872489929,0.9014830589294434,296.2451319694519
4,0.1496917456388473,0.9517257213592528,0.4183973670005798,0.9099576473236084,296.1589081287384
5,0.140321671962738,0.9555736780166626,0.4837195873260498,0.8760592937469482,295.76540517807007
6,0.1628145724534988,0.9549906849861144,0.3283770978450775,0.9237288236618042,296.04149532318115
7,0.1635875850915908,0.9574393630027772,0.5382333397865295,0.8898305296897888,296.15503549575806
8,0.1647346913814544,0.9532415866851808,0.4193755984306335,0.9120762944221495,295.92294573783875
9,0.0896341279149055,0.9727145433425904,0.4925000965595245,0.9110169410705566,296.0560255050659
